"unique_route","statenum","Route","countrynum","x","y","SLOPE_Obs","SLOPE.STDERR_Obs","SLOPE_LogObs","SLOPE.STDERR_LogObs","SLOPE_Rare","SLOPE.STDERR_Rare","SLOPE_LogRare","SLOPE.STDERR_LogRare","SLOPE_Ab","SLOPE.STDERR_Ab","SLOPE_LogAb","SLOPE.STDERR_LogAb","SLOPE_Turn","SLOPE.STDERR_Turn","SLOPE_canopy.mean_400m","SLOPE.STDERR_canopy.mean_400m","SLOPE_canopy.lower_400m","SLOPE.STDERR_canopy.lower_400m","SLOPE_canopy.upper_400m","SLOPE.STDERR_canopy.upper_400m","SLOPE_crop.cci_400m","SLOPE.STDERR_crop.cci_400m","SLOPE_precip_400m","SLOPE.STDERR_precip_400m","SLOPE_temp_400m","SLOPE.STDERR_temp_400m","SLOPE_urban.gaia_400m","SLOPE.STDERR_urban.gaia_400m","SLOPE_perm.water_400m","SLOPE.STDERR_perm.water_400m","SLOPE_seas.water_400m","SLOPE.STDERR_seas.water_400m","SLOPE_water.total_400m","SLOPE.STDERR_water.total_400m","SLOPE_canopy.mean_20km","SLOPE.STDERR_canopy.mean_20km","SLOPE_canopy.lower_20km","SLOPE.STDERR_canopy.lower_20km","SLOPE_canopy.upper_20km","SLOPE.STDERR_canopy.upper_20km","SLOPE_crop.cci_20km","SLOPE.STDERR_crop.cci_20km","SLOPE_precip_20km","SLOPE.STDERR_precip_20km","SLOPE_temp_20km","SLOPE.STDERR_temp_20km","SLOPE_urban.gaia_20km","SLOPE.STDERR_urban.gaia_20km","SLOPE_perm.water_20km","SLOPE.STDERR_perm.water_20km","SLOPE_seas.water_20km","SLOPE.STDERR_seas.water_20km","SLOPE_water.total_20km","SLOPE.STDERR_water.total_20km","SLOPE_canopy.mean_40km","SLOPE.STDERR_canopy.mean_40km","SLOPE_canopy.lower_40km","SLOPE.STDERR_canopy.lower_40km","SLOPE_canopy.upper_40km","SLOPE.STDERR_canopy.upper_40km","SLOPE_crop.cci_40km","SLOPE.STDERR_crop.cci_40km","SLOPE_precip_40km","SLOPE.STDERR_precip_40km","SLOPE_temp_40km","SLOPE.STDERR_temp_40km","SLOPE_urban.gaia_40km","SLOPE.STDERR_urban.gaia_40km","SLOPE_perm.water_40km","SLOPE.STDERR_perm.water_40km","SLOPE_seas.water_40km","SLOPE.STDERR_seas.water_40km","SLOPE_water.total_40km","SLOPE.STDERR_water.total_40km"
"67_23",67,23,840,86482.5442857105,1534697.30862333,0.123321123321124,0.107920852939408,0.00228325968578386,0.0019885310537943,0.0988045777359931,0.0196658345099694,0.00458899169897653,0.000898707552162686,-9.54578754578756,3.6082957348183,-0.00770183753460076,0.00283501669490401,0.000335133381500039,0.00121976232218411,-0.00237587097855718,0.00011545027224765,-0.00210474609285606,9.8125903884686e-05,-0.00243544444444441,0.000124425988427327,-0.000112097569724689,5.11394809981361e-05,0.306134568574521,1.55383227764254,0.0564913013104868,0.0235326251841811,NA,NA,0.0232782055501051,0.0191375818284257,0.001206915,0.00140535,0.02448512,0.0193902,-0.0128754126977836,0.000238102380257935,-0.0123032612184279,0.000224656331616266,-0.0128554365079365,0.000240380571806381,-0.000216072294375132,1.60780424395307e-05,-0.00506599259036,1.52137663524955,0.0579798108631064,0.0233691349397317,0.0392018282026107,0.00627019724586037,0.162373839070292,0.137420849192742,-0.000979274961167079,0.0016476535938657,0.161394564109125,0.137521349991191,-0.0279835794581316,0.00042109281263839,-0.0273648473748473,0.000377242837062469,-0.0278768803418805,0.00043738496720114,-0.0001172795445694,1.14677842125774e-05,-0.314921537091602,1.45645357054356,0.0597631070514237,0.023381870124037,0.0354252991397896,0.00461019351774149,0.214644148944717,0.183209265988562,0.000154060614453176,0.00152289950059782,0.214798209559171,0.183218357151804
"67_24",67,24,840,14452.2039668419,1499533.92457265,-0.198362486043914,0.124829818044951,-0.00367340702947875,0.00228066465311068,-0.0669044558623766,0.0429938953512231,-0.00284806427414849,0.00178842148082127,-8.46473762560483,3.60957087971107,-0.0124206000341617,0.00511488225822436,0.00356718158845738,0.00125111071518216,-0.00269932218629399,8.78613569817309e-05,-0.00235090088265522,0.000122765140226208,-0.00269968864468868,8.78739580771837e-05,NA,NA,-0.766731247891893,1.43784711375832,0.0577751248895514,0.0222950081097922,0.00455431660188629,0.000179172988715739,0.0220944729697584,0.0186985865831713,0.003756339,0.00152245,0.02585081,0.01887702,-0.0130814293723758,0.00025856642531356,-0.0125545284731993,0.000304274004379787,-0.0130268498168497,0.000250191271137652,-0.000280955458156977,2.40728237680885e-05,-0.833086546953015,1.44679339364609,0.0569761818403245,0.0222225054455567,0.0742600824144578,0.00767898405284596,0.217883026479292,0.184793077411179,0.0062592865086652,0.00186513409204433,0.224142312987957,0.184728812547926,-0.018254319510502,0.000334229108507331,-0.0175770451770451,0.000309450273356918,-0.0181246275946277,0.000332978223430538,-0.000246870710108113,1.92226299613854e-05,-0.947886356680189,1.4507333508938,0.0584553100260606,0.0222676031356164,0.0959161862134027,0.0170548948987378,0.22224601298607,0.191070281568259,0.00295821662190853,0.00314629551884013,0.225204229607979,0.190514105093085
"67_26",67,26,840,-3891.65546618657,1511807.95903104,-0.0132499382766852,0.174622181275129,1.70222764994151e-05,0.0032806707972937,0.0660537920133749,0.0578009153258112,0.00283355640448251,0.00231900463329552,-6.37387869311161,1.61466896680578,-0.0117378996844516,0.00296487429948655,-0.00468597366336341,0.00181993491066738,-0.0181274335922615,0.00111323054631316,-0.0171555566682234,0.00116081445419831,-0.0182373565323567,0.00110777471761717,NA,NA,-0.709016660258363,1.46536375464992,0.0520419963518219,0.0223940731584726,0.000971674583039347,0.000129397323107738,0.00917601472463779,0.00783534751039063,0.002153616,0.0004922565,0.01132963,0.007944506,-0.0197022930688609,0.000534436436564708,-0.0189998552432911,0.000595722286797869,-0.0194751953601953,0.000495814053360236,-8.73685923409343e-05,6.62952606633512e-06,-0.887136296191592,1.44744765947604,0.0561999294580825,0.0225020890909936,0.0272847712938919,0.00541468307565183,0.161599359172607,0.138310310315733,0.0033874195672703,0.00219243133982846,0.164986778739877,0.13786301254673,-0.0158193476068398,0.000315152450768956,-0.0151008974358975,0.000286132893782621,-0.0157053052503052,0.000309170583962795,-0.000146110847581012,1.11033680413263e-05,-0.915657761242772,1.46718885249312,0.0593045501655992,0.022529378366538,0.0378716490224197,0.00510545340832478,0.240037670628304,0.207064116852752,0.0027748180218485,0.00312132784560323,0.242812488650153,0.206501615499592
"67_27",67,27,840,-162457.490302661,1466573.55100095,0.316481994459832,0.128449533885008,0.0068013583860486,0.00278548881035562,0.0184817098927965,0.0404426311096098,0.000790794732811523,0.00222773342808218,23.6731301939058,5.33969836522872,0.0214301796329419,0.00534972731997964,-0.00134773322593315,0.00157410869709242,-5.41464654223267e-05,2.19919932316016e-05,-2.97167954499376e-05,2.71378875206984e-05,-5.40290598290744e-05,2.19969427777647e-05,-0.000281085813387904,7.45190642294393e-05,-0.358433813042737,1.27153659807749,0.0597891853484706,0.0272847235954956,0.000126731321386662,2.43894541724488e-05,0.0172895216216839,0.014305545100748,0.003299195,0.0008067485,0.02058872,0.01423067,-0.00572878053336368,0.000265664409722829,-0.00541841380054084,0.000241147538981164,-0.00573774847374846,0.000269310202789086,-0.000159528683877777,2.6424486112158e-05,-0.450484937480423,1.22680348110824,0.0580817905013887,0.0274497408406479,0.0213277329159175,0.00524093069885707,0.0454033834812029,0.03869952838899,-0.00188756950058719,0.00137509638236569,0.0435158139806157,0.0386286516220858,-0.00854480195744807,0.000323795669064828,-0.00819786691086689,0.000296342859514814,-0.00852269597069593,0.000328369607759271,-0.000112746990525528,1.739519509899e-05,-0.63051098146189,1.19905806585881,0.056132474133892,0.0276037368179156,0.0118003155284979,0.00252939411296267,0.0835795268757959,0.0714656369645739,-0.00183033338129231,0.00176345487432604,0.0817491934945035,0.0712534495481424
"67_30",67,30,840,-262378.171277129,1535824.21603223,0.341637575372897,0.188231622828239,0.00960220877169574,0.00502091737263222,0.200949401470832,0.100936126163769,0.00974397011843536,0.00460657412456151,4.53221199619167,2.03092813538808,0.0148375103347569,0.00701402496556564,-0.00494991954230685,0.00286031579413702,-0.0159557724422119,0.00153356919162749,-0.014973362332266,0.00136870478917601,-0.0153213036630036,0.00162783711985826,0.000125423303649817,3.98114593539869e-05,-0.12119332559118,0.946573510482697,0.0782439602337197,0.0321019819050385,0.00162527423477708,0.00013176138571317,0.019655673001849,0.016394904566065,0.00142349,0.0007138196,0.02107916,0.01625014,-0.00492151347761526,0.000213113343745303,-0.0042555508729291,0.000147126093348671,-0.0048983774114774,0.000229414799776259,-1.80872826147412e-05,5.48846973565353e-06,-0.189056300243994,0.946890856870343,0.0724077885509419,0.0320921385012517,0.00161467151598164,0.000191509295984684,0.0270754459971446,0.0239477557801193,-0.000357968016694381,0.00229431822113762,0.0267174779804502,0.02380034610179,-0.00876193119056681,0.000418720089903311,-0.00803092673992672,0.000300486998876556,-0.00867210073260071,0.000452548011081341,-6.69254755929635e-06,5.80239173331998e-06,-0.369098516231186,0.898105186012845,0.068808161049221,0.031859449108333,0.00256924577108781,0.000476797442512368,0.0294585140510079,0.0262351231704675,-2.9630843539045e-05,0.00145881301958465,0.0294288832074689,0.026099817083045
"67_34",67,34,840,-600874.964310604,1543882.2697465,0.69352869352869,0.14425518395862,0.0194757186292102,0.00426608738397521,0.177246167233468,0.0406836738294345,0.0103323278090661,0.00260526279970693,25.1349206349205,7.31837937878675,0.0375388664229391,0.00940735668439265,-0.00252751599287292,0.00188309388005917,NA,NA,NA,NA,NA,NA,NA,NA,-0.473263077550543,0.555489045311678,0.0353158407289585,0.0297699732132706,0.000978746388826415,0.000291128006471417,2.62077475965777e-05,1.30561847998048e-05,0.0002007472,8.08324e-05,0.0002269549,8.79718e-05,1.13693114006192e-06,2.56991792835093e-06,5.15058429139682e-06,1.66015453145024e-06,1.13694810744801e-06,2.56994503280802e-06,3.0685696952829e-05,7.74877563796504e-06,-0.646114818465161,0.533317251078767,0.0376854143775736,0.0296601301420475,6.72888090752387e-05,8.41307952341325e-06,0.243519781602705,0.209502912157853,-0.000325565397922078,0.000287291261445881,0.243194216204783,0.209440737385281,-2.2194182204862e-05,7.43750691899997e-06,-1.13225641025642e-05,4.86157410337077e-06,-2.21941452991455e-05,7.43756059211501e-06,2.68582318574842e-05,3.78035016936946e-06,-0.627755572791796,0.511678136084469,0.0422802175410113,0.0295006271228176,0.00107326247821997,0.000277681057792104,0.228534596375738,0.196501042590815,-0.000159215781548085,0.000243222889209581,0.22837538059419,0.196476056671675
"67_5",67,5,840,-62251.1642970402,1263018.49895794,0.447188006713507,0.170983476086488,0.00859148800814199,0.00313121203148747,0.0233542974328365,0.0418042747454383,0.000898425075222906,0.00164143382359223,12.9851790743321,3.78474850180829,0.02016897256391,0.00542328389894671,0.000802050475426843,0.00222711810294283,-0.0324190275303552,0.00166377353355463,-0.0307810785670963,0.00158025849932562,-0.0325018009768008,0.00166893824997906,-8.57526795276197e-05,1.05554251785276e-05,2.4381389529361,1.84590170225009,0.034895363102644,0.0234580841593574,0.00428369150062899,0.000172524592644672,0.0146767124036943,0.0129663796856338,0.0003638365,0.0002638754,0.01504055,0.01301773,-0.0436986944146866,0.00092808006049226,-0.0421183995150722,0.000675834356777497,-0.0436797008547007,0.000982614354604589,-3.21085851099338e-05,4.26345186098402e-06,1.86333714760465,1.77987769786108,0.0353083112137354,0.0234175450802803,0.0116517861468358,0.00120686277712855,0.112668710293466,0.0956285810680003,0.00320024400759756,0.00120273219154971,0.115868954301064,0.095420047168064,-0.0507844043247576,0.00117550898786013,-0.0490536019536022,0.00088531716289235,-0.0507518986568984,0.00124017169646797,-5.05662129597864e-05,5.13533575651576e-06,1.42760381748104,1.75224266602379,0.0358189726520135,0.0234638064780967,0.01893243337264,0.00266360750274256,0.126269980833758,0.111945089562588,0.00362321334842784,0.00224724985390459,0.129893194182186,0.111494553609516
"67_50",67,50,840,125933.670826253,1196318.14713764,0.281488166867231,0.145836738766091,0.00422604194363069,0.00230447095839774,0.0294455325118623,0.0486437701542744,0.000908358491703314,0.00183377346195388,1.67948717948716,3.76409655243189,0.000563876934934433,0.00575343690157565,0.00198054215749775,0.00140598275122289,-0.8753566293857,0.089281279072322,-0.90934995695722,0.088731448703982,-0.842908394383393,0.0897605814661349,-0.00124417812079589,0.000111280506622609,-0.193748541305289,1.28728693878007,0.0386011504793633,0.0212157736792899,NA,NA,-0.00276046308397949,0.0181978175445172,0.01420783,0.02353052,0.01144737,0.02375612,-0.685510734615969,0.0488324348165389,-0.709083847852918,0.0480119650222309,-0.664088351648351,0.0496410442392806,-0.000223334480207331,1.58490287192907e-05,-0.196712929921239,1.25842811504242,0.0382659402324167,0.021256034311814,0.0114463610192691,0.000905512312289104,0.0921546832568304,0.0828493295134587,-0.00817659665795316,0.0058571602985721,0.0839780865988773,0.0816467754866747,-0.651716144730109,0.0421988193519131,-0.672581526251524,0.041525644569606,-0.632492967032966,0.0428580930763624,-6.63502137118547e-05,6.34100342232164e-06,-0.165552764751466,1.2116071138909,0.0415566154941483,0.021527150166447,0.00968680794573452,0.00112310348820536,0.15233683656074,0.131609822550481,-0.00364727613217976,0.00414374329843321,0.14868956042856,0.130590373733894
"67_51",67,51,840,100372.199090917,1259228.00726907,0.283934587310498,0.161668827963257,0.00492990304296977,0.00262457027311137,0.124318075733817,0.0307731541726657,0.00452894145402178,0.00110807781293834,-7.13532763532803,4.34229373931957,-0.0121545436668634,0.00693983783931482,-0.00220521024346568,0.00125699210067464,-0.991036904608862,0.0740821419875593,-1.02735942434553,0.0724585209845775,-0.955720787545787,0.0755872098405141,-3.40672503006046e-05,4.19338863306758e-06,-0.663959014918364,1.3392103327657,0.0508473191299936,0.0226009158911934,0.00459553080640884,0.000347837779126253,0.0666227401224848,0.0566158239955774,0.00102395,0.000305666,0.06764669,0.05660677,-0.885268936973532,0.0697128470603976,-0.921003695782004,0.0684432824269767,-0.85109805250305,0.070839472192072,-9.31829543162342e-06,2.53337007885142e-06,-0.773211305979342,1.26003578093222,0.0503408106270756,0.0223380661855012,0.000561351529321002,7.14962728137516e-05,0.180039243531147,0.157610001441119,0.00196015541464041,0.00211904647111529,0.181999398945788,0.156927875178847,-0.644383868910097,0.0458881816536767,-0.667719487179485,0.0449890442528866,-0.621956050061049,0.0466429146733102,-1.19309393546329e-05,2.32005272720246e-06,-0.605567970995475,1.22697899229885,0.047711638476892,0.0221013751096323,0.00477124009162509,0.000360689479859533,0.215561917360313,0.186323691406491,-0.000194486982750154,0.00159094689078675,0.215367430377563,0.185918661112031
"67_54",67,54,840,-135134.70352738,1281946.97341136,0.0337760910815963,0.128552222777662,0.000893325761026921,0.00281769582595515,0.0338490971138522,0.0429505763005307,0.00146135884621401,0.00182045654733724,-0.555218216318904,4.77405693144614,0.00246244335519111,0.00781383652250035,-0.00282397954905232,0.00190309141574067,-0.0901815187980881,0.00373628344850161,-0.086157240126424,0.00359142023414946,-0.0903821428571425,0.00377266710793993,-0.00018862643447361,2.1988729342002e-05,2.00963317714967,1.47710616684274,0.0375399971180755,0.0252789925117081,0.000503574043981309,7.70704345245277e-05,0.0199872859501093,0.0164870301941457,-0.004219949,0.001323575,0.01576734,0.01647367,-0.0823901744312762,0.00320395525657177,-0.0794539945684855,0.00291588789734879,-0.0825426373626373,0.00326179347883548,-0.000160727541819502,5.82749048611008e-06,1.46595435734961,1.44900555643613,0.0371950719669484,0.0252507133719388,0.00698626064452292,0.000710799812019369,0.069896947347183,0.0605641490253875,-0.00145910398786448,0.00176237905391337,0.0684378433593185,0.0601919192253258,-0.0569014637315161,0.00238470313559885,-0.0546454945054944,0.00212260749701486,-0.0570079731379731,0.00242660182063037,-0.000139411738324283,5.47629505778064e-06,1.21450876456901,1.51660988035841,0.036328808823049,0.0255079551010047,0.017668623817599,0.00222119782234084,0.0789925996374184,0.0689130177743427,-0.00207311634520819,0.00217541538087174,0.0769194832922102,0.0683764947263622
"67_57",67,57,840,123513.632301235,1354279.8863475,-0.26067415730338,0.165826269871145,-0.00434846619943033,0.00254439749824279,-0.0263063620379554,0.0449704875200021,-0.00102899444830949,0.00164786910005685,-19.5011235955059,4.7635754419383,-0.0167139176866503,0.00407525934342156,0.000221022044454947,0.00136172061011102,-0.0293209688059685,0.000857158214508131,-0.0278450252185954,0.000892133843055864,-0.0292764774114772,0.000831924684022527,-0.000381156242612725,3.08678854583824e-05,-0.213747960968954,1.09515670760978,0.0583693194787656,0.0227210463364883,0.0250017015018168,0.000983135981039623,0.0430933834494065,0.0354733433590833,-0.002277181,0.001533104,0.0408162,0.03578644,-0.061753197125928,0.00105074168997216,-0.0610086926710748,0.000988239752524394,-0.061107503052503,0.00107635660080483,-0.000134270058807888,1.28743881963913e-05,-0.246952640917882,1.15245235065259,0.0580938779526813,0.0225922885946462,0.083559546483754,0.00941101086591362,0.259370058815679,0.223977856298103,-0.00412001315792988,0.00338823012004283,0.255250045657749,0.223988024311164,-0.0964702688175062,0.00218786968064267,-0.0964329181929182,0.00183776776194244,-0.0951570512820511,0.00234829713719151,-8.99248076070788e-05,8.68600878160254e-06,-0.313522100945676,1.14039332071075,0.0543648096615103,0.0226014692771906,0.0444977543436713,0.00454958118217107,0.223424601829288,0.193009533668587,-0.00203083061129009,0.00479736298435803,0.221393771217998,0.192475822642697
"67_59",67,59,840,-24368.5394932073,1417114.28371057,-0.0667363759380123,0.108666337114582,-0.00129301675186602,0.00192138525244422,0.0410422255937622,0.0246919744695983,0.00145727620017518,0.000875666274856907,-7.97917948087161,4.10861686812411,-0.0133159581570466,0.00625111827417818,0.00324331468458718,0.000903613227913186,-0.0380803356922852,0.00119319229392346,-0.0367574090032268,0.00121096372449234,-0.0378189316239314,0.00115779748171034,-0.000111283756939634,8.3055339932034e-06,-0.685000459280408,1.5256731115031,0.0453992206899851,0.0224971273277344,0.00363804274652011,0.000573936423362941,0.0685948032278253,0.0587143864836306,3.741799e-05,0.001046041,0.06863222,0.05851919,-0.0335860886523289,0.000770942747645094,-0.0318472540234065,0.000639898243501107,-0.0334988034188033,0.000779855867071923,-9.86572683627013e-05,9.57894237384087e-06,-0.493802536802359,1.53457683983359,0.0490385869008443,0.0224312736428334,0.024537212350832,0.00335344363467938,0.145698470212292,0.125443204121507,0.000179112971495328,0.00267323159261684,0.145877583183787,0.124871364851573,-0.0338033810351798,0.000652630189492712,-0.0322273199023196,0.000534026987127202,-0.0336724603174605,0.000657051191431532,-0.000193735242161116,1.59358939170315e-05,-0.454574567871682,1.49861688504657,0.0508037419986072,0.0224641109665934,0.0781941865504488,0.0128120279738097,0.159378636078203,0.140183883950945,0.00119702893189442,0.00368444629403552,0.160575665010097,0.139072974483023
"67_61",67,61,840,-235584.985212742,1369067.29799166,0.359173057328254,0.18304231288025,0.00703392644745601,0.00323586733302418,0.134382314499562,0.0608889260734369,0.00610487334562664,0.00266821105552772,0.373572156378996,5.8523193664384,-0.000365216688211433,0.00541840429415962,-0.00312054588346888,0.00133056545541624,-0.00382630544376202,0.000510592723135878,-0.00330145024688385,0.000442689588903471,-0.00382609645909648,0.000510607315973871,4.39604400000393e-06,8.6852005421714e-06,-1.00542459419368,1.41370401296838,0.0418498898123188,0.031664168649959,0.000363332730412931,6.9578604795749e-05,-0.000817203120862232,0.000120256601736169,-0.002567381,0.0005832339,-0.003409218,0.0006373119,-0.0166117812312586,0.00104095601896668,-0.0157104735425521,0.00092537030851865,-0.016626354090354,0.0010488508163705,-0.000100389964390893,1.07095146799188e-05,-0.842913424952624,1.33341789166283,0.0421495487983147,0.0312948929992653,0.00452851356425856,0.000845921108666524,0.178782207092139,0.155945344180471,0.000656471581978177,0.000718289979994683,0.179438678674117,0.155779414349326,-0.0170950023123416,0.000958036080807883,-0.0162829224664224,0.000857135556106086,-0.0171254804639804,0.000965827519214048,-9.53415035086219e-05,9.1020361136573e-06,-0.532266319314547,1.27474581495991,0.0445875552194291,0.0306394947562068,0.006422510447238,0.00134032325652841,0.148296959018883,0.12917694153522,-0.000442217430089171,0.00108521318089479,0.147854741588793,0.128835710678967
"67_62",67,62,840,-276104.25666504,1379431.62047531,-0.200225152782248,0.184357797025259,-0.00434495667150658,0.00385807380679538,0.0409172212881842,0.055353978696802,0.00167998471168039,0.00229399468644979,-7.40945641685438,9.25143165941847,-0.017568683713319,0.0131156510883622,-0.00143672958506037,0.00202736020056363,-0.00249790319776967,0.000117781912409428,-0.00220758812330386,0.000138955367273368,-0.00249828528693528,0.000117803849565021,1.57752095736604e-05,2.53426667398919e-05,-1.07150586203783,1.13572829855662,0.0490838006792717,0.0329725819849977,NA,NA,0.0728178528540041,0.0643045639756762,0.001019988,0.002008112,0.07383784,0.06347313,-0.00261591564458432,0.000155961326045816,-0.00235122758845833,0.00012443655311937,-0.0026196547008547,0.000157133001972222,-4.63872396284887e-05,7.90334635195768e-06,-0.824430933215393,1.09881100971196,0.0529876252867709,0.0327923063453415,0.00689551656375474,0.00171272195687819,0.227933038529362,0.201223050944077,0.00106402190840002,0.00167249882980357,0.228997060437762,0.200935110653755,-0.00348143913720471,0.000221198948578327,-0.00317846562881563,0.000148514920844313,-0.00344012588522588,0.000238844548488321,-5.01880354581137e-05,6.97588992430879e-06,-0.664659949011161,1.08064487355125,0.0570609793731899,0.0326166452404896,0.00816337786781042,0.0016349526578034,0.167483122928269,0.147263329642411,-0.000818463020307399,0.00151515050292234,0.166664659907962,0.146856187076962
"67_63",67,63,840,122007.759944148,1460563.42403901,-0.878498128046992,0.130108665054795,-0.0163980379213226,0.00263267486898253,-0.148168261138663,0.0472648389231042,-0.00552565643528983,0.00173690711179631,-31.5718749158299,1.90950244690627,-0.0558711469785502,0.00406028070342165,0.00684853858921369,0.0017301543068811,-0.161331046750961,0.0117243342444003,-0.15855500194357,0.011353915084179,-0.161840378510378,0.0118628247878503,-0.000224489013726681,1.74199643568515e-05,0.0104901160010601,1.18998692431687,0.0668222964376656,0.0231475292597119,0.0150954574703549,0.00118836312533445,0.0270145149387035,0.0235390157635485,0.001788335,0.0003685061,0.02880285,0.02345405,-0.149042951534574,0.00458230441509606,-0.148094647833599,0.00430575603506484,-0.148378003663003,0.00469683429368636,-8.21809810230572e-05,5.93638621132712e-06,-0.341099263913621,1.15547995386236,0.0654908370763639,0.0231805339587112,0.0273434325995159,0.00142874737301747,0.211579044228004,0.181672965948008,0.000799736534415336,0.000464977756884961,0.21237878076242,0.181692922494513,-0.132486349817021,0.00328176179797649,-0.132163754578754,0.00307964826974434,-0.131414236874237,0.00338270961198161,-0.000233822872589638,1.20030819872473e-05,-0.45910091077576,1.15896122967048,0.0630480804318718,0.0231418983786684,0.067364608931236,0.00292344399172752,0.306299680146227,0.262884275166632,0.0006283660062849,0.000916589527099169,0.306928046152512,0.262852409323619
"67_64",67,64,840,34498.3136961487,1482709.87505407,-0.111927013796157,0.0874379084064288,-0.00193224357881479,0.0015756976133165,0.102903191994555,0.0457447285284086,0.00406398316799319,0.00188375218173742,-18.4109924343563,4.92810635263546,-0.0285912783946719,0.0070268277572024,0.00311807870741447,0.00135151015888024,-0.014378493073733,0.000621290115006043,-0.0135346764733055,0.000572781511661364,-0.0143460927960928,0.000626856954078482,-0.000310424039237597,3.66325698208556e-05,-1.29470503657807,1.50857954995121,0.0569508281959372,0.0217584902636113,0.0221770432047101,0.000858192228957603,0.0538587934246115,0.0445358148196615,0.001248558,0.002155492,0.05510735,0.04457728,-0.0156599027743537,0.00036018342149608,-0.015005234254818,0.000337606667383799,-0.0155698351648352,0.000360491584904438,-0.000350589002192613,3.80911668407528e-05,-1.02275514209476,1.45480369731754,0.0556276805339838,0.0219689936612369,0.0989491423669625,0.00847779346352374,0.268509033689863,0.228601237234852,0.00389430887387801,0.00377365562425563,0.272403342563741,0.228188857875351,-0.0167528718003197,0.000346484277349688,-0.0161382234432233,0.000315260345060936,-0.016659774114774,0.000348948207063416,-0.000343025148013344,2.90409799862355e-05,-0.825272725115215,1.42071398814217,0.0560769022338963,0.0220951693482711,0.132296495032459,0.0191402433356466,0.216555217050331,0.184471473489645,0.00509444131920735,0.00242214731667591,0.221649658369539,0.184116436998574
"67_65",67,65,840,-40332.9783783293,1534403.04367273,-0.396416386324052,0.103283472178897,-0.0107737878413869,0.00292084861131145,-0.105689252143953,0.034412855742726,-0.00712948004865194,0.00242877672081155,-13.9494906115048,3.24378592662129,-0.0198002116178803,0.0047904363351627,-0.00323533060337939,0.00150837110025959,-7.65216843705229e-05,4.87317394426984e-05,-1.51440955736559e-05,4.01926482720751e-05,-7.64553113552938e-05,4.87396924480584e-05,NA,NA,-0.272509509275447,1.60620214380926,0.0567497125317408,0.0234725531310612,NA,NA,0.0134050193804831,0.0109214488546174,0.001328879,0.0005055719,0.0147339,0.01103461,-0.0094525135780732,0.00031080793030592,-0.00894553883551441,0.00022842438686723,-0.00944986813186816,0.000318286038181036,-2.33286479112974e-05,2.49298960364236e-06,-0.564650209795872,1.52507949029891,0.0576092507221369,0.0234851819070412,0.00777359940995286,0.0011851111137965,0.0912216395322522,0.0774130057192691,0.00136841242718255,0.0025001353305279,0.0925900519594348,0.077052075320447,-0.0115003919509541,0.000270656852178949,-0.0109455738705738,0.000244502893417604,-0.0114113247863247,0.000265067475542521,-3.76975770633597e-05,2.87211145985538e-06,-0.715086891283503,1.49959803206945,0.05814076636527,0.0237991158854508,0.0123195353961281,0.00222891136736838,0.176475365620442,0.15117758477912,0.00114486163863735,0.00328220608402958,0.177620227259079,0.150462678731185
"67_67",67,67,840,-190974.818579203,1528761.90729671,-0.0566018353650207,0.132250380213472,-0.00106364852180491,0.0020979536439949,0.145052464130502,0.0686046887193279,0.00599960229127524,0.002699687056559,-7.08029721955895,3.46108725845385,-0.00709508692292916,0.00370607940695682,0.00308475155675037,0.00160498685197462,-0.0198960780193269,0.0011331430593261,-0.0192700160922166,0.00114936157497298,-0.0198442148962149,0.00113621255106797,0.000445736370669345,0.000124011949655392,-1.05059509272812,1.23792078393242,0.0609522397328373,0.0297993669406994,0.00384942374003198,0.000336653169003501,0.0519801968769389,0.0439060922143435,-0.005011348,0.002799661,0.04696885,0.04311825,-0.00454264686812346,0.000197739593687729,-0.00425682827305534,0.000185058933086259,-0.00454573565323565,0.000198120194415851,-8.90534943303783e-07,2.26966705957709e-05,-0.987943897122541,1.1303820069421,0.0564338428254598,0.0296993916314012,0.0028458147435587,0.00037925604227037,0.379050861662802,0.328055257810101,-0.0104549589265634,0.00735637739476179,0.368595902736238,0.327177703975011,-0.00433722338704171,0.000183910676389149,-0.00412855067155066,0.000179441761364158,-0.00432163675213673,0.000184053924509671,-5.05946900278681e-05,1.86782502352271e-05,-0.767128669135574,1.08681666399483,0.0553129842191645,0.0294456770400552,0.0100928037933961,0.00231397795141731,0.259314938486983,0.223776360441114,-0.00418464592897955,0.00313338545089774,0.255130292558004,0.223349392575802
